RUDIMENTAL,37,6,FREE,3,2014
DAVID GUETTA,38,3,PLAY HARD,3,2014
BEN PEARCE,39,2,WHAT I MIGHT DO,3,2014
LE YOUTH,40,7,COOL,3,2014
DUKE DUMONT,1,1,I GOT U,4,2014
FAUL,2,2,CHANGES,4,2014
ROUTE 94,3,1,MY LOVE,4,2014
MARTIN GARRIX,4,4,WIZARD,4,2014
CLEAN BANDIT,5,1,RATHER BE,4,2014
DVBBS,6,1,TSUNAMI,4,2014
CHAINSMOKERS,7,5,SELFIE,4,2014
AVICII,8,7,ADDICTED TO YOU,4,2014
TUJAMO,9,9,DR WHO,4,2014
TIESTO,10,2,RED LIGHTS,4,2014
GORGON CITY,11,2,READY FOR YOUR LOVE,4,2014
DAVID GUETTA,12,3,SHOT ME DOWN,4,2014
AVICII,13,1,HEY BROTHER,4,2014
ZEDD,14,2,STAY THE NIGHT,4,2014
EXAMPLE,15,6,KIDS AGAIN,4,2014
DANSSON,16,16,SHAKE THAT,4,2014
AVICII,17,1,WAKE ME UP,4,2014
DJ FRESH,18,2,DIBBY DIBBY SOUND,4,2014
DJ SNAKE,19,19,TURN DOWN FOR WHAT,4,2014
ONEREPUBLIC,20,4,IF I LOSE MYSELF,4,2014
DISCLOSURE,21,5,F FOR YOU,4,2014
SKRILLEX,22,17,RECESS,4,2014
MARTIN GARRIX,23,1,ANIMALS,4,2014
CHASE,24,14,BLK & BLU,4,2014
DAFT PUNK,25,1,GET LUCKY,4,2014
NAUGHTY BOY,26,1,LA LA LA,4,2014
STORM QUEEN,27,1,LOOK RIGHT THROUGH,4,2014
RUDIMENTAL,28,1,NOT GIVING IN,4,2014
RUDIMENTAL,29,1,WAITING ALL NIGHT,4,2014
FATBOYSLIM,30,1,EAT SLEEP RAVE REPEAT,4,2014
CALVIN HARRIS,31,1,UNDER CONTROL,4,2014
DAVID GUETTA,32,1,TITANIUM,4,2014
LE YOUTH,33,6,DANCE WITH ME,4,2014
AVICII,34,1,YOU MAKE ME,4,2014
WILKINSON,35,1,AFTERGLOW,4,2014
BREACH,36,2,EVERYTHING YOU NEVER HAD,4,2014
DUKE DUMONT,37,1,NEED U,4,2014
SUB FOCUS,38,3,TURN BACK TIME,4,2014
SWEDISH HOUSE MAFIA,39,1,DON'T YOU WORRY CHILD,4,2014
RUDIMENTAL,40,1,FEEL THE LOVE,4,2014
MR PROBZ,1,1,WAVES,5,2014
KIESZA,2,1,HIDEAWAY,5,2014
SIGMA,3,1,NOBODY TO LOVE,5,2014
CASH CASH,4,4,TAKE ME HOME,5,2014
SHIFT K3Y,5,3,TOUCH,5,2014
CLEAN BANDIT,6,1,RATHER BE,5,2014
ROUTE 94,7,1,MY LOVE,5,2014
DUKE DUMONT,8,1,I GOT U,5,2014
AVICII,9,6,ADDICTED TO YOU,5,2014
CHAINSMOKERS,10,5,SELFIE,5,2014
FAUL,11,2,CHANGES,5,2014
DJ SNAKE,12,12,TURN DOWN FOR WHAT,5,2014
DVBBS,13,1,TSUNAMI,5,2014
DAVID GUETTA,14,8,BAD,5,2014
MERIDIAN DAN,15,7,GERMAN WHIP,5,2014
AVICII,16,1,HEY BROTHER,5,2014
GORGON CITY,17,2,READY FOR YOUR LOVE,5,2014
AVICII,18,1,WAKE ME UP,5,2014
JOHN MARTIN,19,4,ANYWHERE FOR YOU,5,2014
TIESTO,20,2,RED LIGHTS,5,2014
SHOWTEK,21,12,CANNONBALL,5,2014
MARTIN GARRIX,22,4,WIZARD,5,2014
ZEDD,23,2,STAY THE NIGHT,5,2014
ONEREPUBLIC,24,4,IF I LOSE MYSELF,5,2014
DJ FRESH,25,2,DIBBY DIBBY SOUND,5,2014
DAVID GUETTA,26,3,SHOT ME DOWN,5,2014
DAFT PUNK,27,1,GET LUCKY,5,2014
CALVIN HARRIS,28,1,UNDER CONTROL,5,2014
MARTIN GARRIX,29,1,ANIMALS,5,2014
TUJAMO,30,9,DR WHO,5,2014
NAUGHTY BOY,31,1,LA LA LA,5,2014
SUB FOCUS,32,32,CLOSE,5,2014
DAVID GUETTA,33,1,TITANIUM,5,2014
DISCLOSURE,34,6,YOU & ME,5,2014
OLIVER DOLLAR,35,35,PUSHING ON,5,2014
SWEDISH HOUSE MAFIA,36,1,DON'T YOU WORRY CHILD,5,2014
RUDIMENTAL,37,1,WAITING ALL NIGHT,5,2014
STORM QUEEN,38,1,LOOK RIGHT THROUGH,5,2014
SUB FOCUS,39,3,TURN BACK TIME,5,2014
MATRIX,40,2,CONTROL,5,2014
SECONDCITY,1,1,I WANNA FEEL,6,2014
KLINGANDE,2,2,JUBEL,6,2014
MR PROBZ,3,1,WAVES,6,2014
CALVIN HARRIS,4,1,SUMMER,6,2014
CLEAN BANDIT,5,2,EXTRAORDINARY,6,2014
KIESZA,6,1,HIDEAWAY,6,2014
SIGMA,7,1,NOBODY TO LOVE,6,2014
CLEAN BANDIT,8,1,RATHER BE,6,2014
DUKE DUMONT,9,1,I GOT U,6,2014
ROUTE 94,10,1,MY LOVE,6,2014
SHIFT K3Y,11,3,TOUCH,6,2014
DJ SNAKE,12,10,TURN DOWN FOR WHAT,6,2014
ZEDD,13,6,CLARITY,6,2014
CASH CASH,14,4,TAKE ME HOME,6,2014
AFROJACK,15,6,TEN FEET TALL,6,2014
AVICII,16,1,WAKE ME UP,6,2014
DAVID GUETTA,17,8,BAD,6,2014
AVICII,18,1,HEY BROTHER,6,2014
NERO,19,13,SATISFY,6,2014
DVBBS,20,1,TSUNAMI,6,2014
GORGON CITY,21,2,READY FOR YOUR LOVE,6,2014
CHAINSMOKERS,22,5,SELFIE,6,2014
AVICII,23,6,ADDICTED TO YOU,6,2014
KLANGKARUSSELL,24,2,SONNENTANZ,6,2014
NAUGHTY BOY,25,1,LA LA LA,6,2014
DAFT PUNK,26,1,GET LUCKY,6,2014
SWEDISH HOUSE MAFIA,27,1,DON'T YOU WORRY CHILD,6,2014
FAUL,28,2,CHANGES,6,2014
MERIDIAN DAN,29,7,GERMAN WHIP,6,2014
MARTIN GARRIX,30,1,ANIMALS,6,2014
LUCENZO,31,4,DANZA KUDURO,6,2014
DAVID GUETTA,32,1,TITANIUM,6,2014
TIESTO,33,2,RED LIGHTS,6,2014
CALVIN HARRIS,34,1,UNDER CONTROL,6,2014
ONEREPUBLIC,35,4,IF I LOSE MYSELF,6,2014
ROYKSOPP,36,21,DO IT AGAIN,6,2014
MARTIN GARRIX,37,4,WIZARD,6,2014
DISCLOSURE,38,3,LATCH,6,2014
STORM QUEEN,39,1,LOOK RIGHT THROUGH,6,2014
ZEDD,40,2,STAY THE NIGHT,6,2014
OLIVER HELDENS,1,1,GECKO,7,2014
EXAMPLE,2,2,ONE MORE DAY,7,2014
MR PROBZ,3,1,WAVES,7,2014
TIESTO,4,1,WASTED,7,2014
GORGON CITY,5,2,HERE FOR YOU,7,2014
CALVIN HARRIS,6,1,SUMMER,7,2014
SECONDCITY,7,1,I WANNA FEEL,7,2014
KLINGANDE,8,2,JUBEL,7,2014
KIESZA,9,1,HIDEAWAY,7,2014
DIMITRI VEGAS,10,10,TREMOR,7,2014
SIGMA,11,1,NOBODY TO LOVE,7,2014
CLEAN BANDIT,12,1,RATHER BE,7,2014
ZEDD,13,6,CLARITY,7,2014
DUKE DUMONT,14,1,I GOT U,7,2014
ROUTE 94,15,1,MY LOVE,7,2014
FAUL,16,2,CHANGES,7,2014
CLEAN BANDIT,17,2,EXTRAORDINARY,7,2014
DJ SNAKE,18,10,TURN DOWN FOR WHAT,7,2014
DAVID GUETTA,19,8,BAD,7,2014
NERO,20,13,SATISFY,7,2014
CASH CASH,21,4,TAKE ME HOME,7,2014
AVICII,22,1,WAKE ME UP,7,2014
AVICII,23,1,HEY BROTHER,7,2014
WILKINSON,24,9,HALF LIGHT,7,2014
GORGON CITY,25,2,READY FOR YOUR LOVE,7,2014
SHIFT K3Y,26,3,TOUCH,7,2014
SKEPTA,27,7,THAT'S NOT ME,7,2014
DVBBS,28,1,TSUNAMI,7,2014
NAUGHTY BOY,29,1,LA LA LA,7,2014
RUDIMENTAL,30,1,WAITING ALL NIGHT,7,2014
KLANGKARUSSELL,31,2,SONNENTANZ,7,2014
DUCK SAUCE,32,32,NRG,7,2014
JAMIE XX,33,33,ALL UNDER ONE ROOF RAVING,7,2014
TEEBONE,34,1,FLY BI,7,2014
DAFT PUNK,35,1,GET LUCKY,7,2014
CHAINSMOKERS,36,5,SELFIE,7,2014
AVICII,37,6,ADDICTED TO YOU,7,2014
MARTIN GARRIX,38,1,ANIMALS,7,2014
DAVID GUETTA,39,1,TITANIUM,7,2014
RUDIMENTAL,40,1,FEEL THE LOVE,7,2014
JESS GLYNNE,1,1,RIGHT HERE,8,2014
MR PROBZ,2,1,WAVES,8,2014
MK,3,3,ALWAYS,8,2014
OLIVER HELDENS,4,1,GECKO,8,2014
CALVIN HARRIS,5,1,SUMMER,8,2014
CLEAN BANDIT,6,1,RATHER BE,8,2014
TIESTO,7,1,WASTED,8,2014
KIESZA,8,1,HIDEAWAY,8,2014
SIGMA,9,1,NOBODY TO LOVE,8,2014
KLINGANDE,10,2,JUBEL,8,2014
KOVE,11,7,WAY WE ARE,8,2014
ROUTE 94,12,1,MY LOVE,8,2014
DUKE DUMONT,13,1,I GOT U,8,2014
DJ SNAKE,14,10,TURN DOWN FOR WHAT,8,2014
EXAMPLE,15,2,ONE MORE DAY,8,2014
DAVID GUETTA,16,8,BAD,8,2014
SECONDCITY,17,1,I WANNA FEEL,8,2014
AVICII,18,1,WAKE ME UP,8,2014
DISCLOSURE,19,3,LATCH,8,2014
GORGON CITY,20,2,HERE FOR YOU,8,2014
AVICII,21,1,HEY BROTHER,8,2014
FAUL,22,2,CHANGES,8,2014
DJ FRESH,23,3,MAKE U BOUNCE,8,2014
DAFT PUNK,24,1,GET LUCKY,8,2014
NAUGHTY BOY,25,1,LA LA LA,8,2014
CLEAN BANDIT,26,2,EXTRAORDINARY,8,2014
AVICII,27,6,ADDICTED TO YOU,8,2014
MATRIX,28,12,DON'T LOOK BACK,8,2014
GORGON CITY,29,2,READY FOR YOUR LOVE,8,2014
CASH CASH,30,4,TAKE ME HOME,8,2014
RUDIMENTAL,31,1,WAITING ALL NIGHT,8,2014
SHIFT K3Y,32,3,TOUCH,8,2014
CLEAN BANDIT,33,33,COME OVER,8,2014
DAVID GUETTA,34,1,TITANIUM,8,2014
AVICII,35,29,LAY ME DOWN,8,2014
CHAINSMOKERS,36,5,SELFIE,8,2014
SWEDISH HOUSE MAFIA,37,1,DON'T YOU WORRY CHILD,8,2014
CALVIN HARRIS,38,1,UNDER CONTROL,8,2014
DVBBS,39,1,TSUNAMI,8,2014
ZEDD,40,6,CLARITY,8,2014
LILLY WOOD,1,1,PRAYER IN C,9,2014
DAVID GUETTA,2,1,LOVERS ON THE SUN,9,2014
WANKELMUT,3,2,MY HEAD IS A JUNGLE,9,2014
ZHU,4,1,FADED,9,2014
MR PROBZ,5,1,WAVES,9,2014
KIESZA,6,1,GIANT IN MY HEART,9,2014
OLIVER HELDENS,7,1,GECKO,9,2014
JESS GLYNNE,8,1,RIGHT HERE,9,2014
CLEAN BANDIT,9,1,RATHER BE,9,2014
CALVIN HARRIS,10,1,SUMMER,9,2014
KIESZA,11,1,HIDEAWAY,9,2014
KLINGANDE,12,2,JUBEL,9,2014
DAVID GUETTA,13,8,BAD,9,2014
SIGMA,14,1,NOBODY TO LOVE,9,2014
BAKERMAT,15,4,ONE DAY,9,2014
TIESTO,16,1,WASTED,9,2014
DJ SNAKE,17,10,TURN DOWN FOR WHAT,9,2014
DUKE DUMONT,18,1,I GOT U,9,2014
ROUTE 94,19,1,MY LOVE,9,2014
CLEAN BANDIT,20,12,COME OVER,9,2014
AVICII,21,1,WAKE ME UP,9,2014
DISCLOSURE,22,3,LATCH,9,2014
AVICII,23,1,HEY BROTHER,9,2014
FAUL,24,2,CHANGES,9,2014
SECONDCITY,25,1,I WANNA FEEL,9,2014
NAUGHTY BOY,26,1,LA LA LA,9,2014
DAFT PUNK,27,1,GET LUCKY,9,2014
LE YOUTH,28,28,FEEL YOUR LOVE,9,2014
MK,29,3,ALWAYS,9,2014
SWEDISH HOUSE MAFIA,30,1,DON'T YOU WORRY CHILD,9,2014
DAVID GUETTA,31,1,TITANIUM,9,2014
DUKE DUMONT,32,32,WON'T LOOK BACK,9,2014
GORGON CITY,33,2,HERE FOR YOU,9,2014
GORGON CITY,34,2,READY FOR YOUR LOVE,9,2014
HOT NATURED,35,8,BENEDICTION,9,2014
AVICII,36,1,YOU MAKE ME,9,2014
RUDIMENTAL,37,1,WAITING ALL NIGHT,9,2014
CLEAN BANDIT,38,2,EXTRAORDINARY,9,2014
KLANGKARUSSELL,39,21,NETZWERK,9,2014
DISCLOSURE,40,6,YOU & ME,9,2014
SIGMA,1,1,CHANGING,10,2014
CALVIN HARRIS,2,1,BLAME,10,2014
LILLY WOOD,3,1,PRAYER IN C,10,2014
WANKELMUT,4,2,MY HEAD IS A JUNGLE,10,2014
DAVID GUETTA,5,1,LOVERS ON THE SUN,10,2014
SHIFT K3Y,6,6,I KNOW,10,2014
MR PROBZ,7,1,WAVES,10,2014
TEN WALLS,8,3,WALKING WITH ELEPHANTS,10,2014
CLEAN BANDIT,9,1,RATHER BE,10,2014
DUKE DUMONT,10,2,WON'T LOOK BACK,10,2014
OLIVER HELDENS,11,1,GECKO,10,2014
KIESZA,12,1,HIDEAWAY,10,2014
CALVIN HARRIS,13,1,SUMMER,10,2014
ZHU,14,1,FADED,10,2014
REDLIGHT,15,15,9TS,10,2014
KLINGANDE,16,2,JUBEL,10,2014
ROUTE 94,17,1,MY LOVE,10,2014
JESS GLYNNE,18,1,RIGHT HERE,10,2014
SIGMA,19,1,NOBODY TO LOVE,10,2014
DUKE DUMONT,20,1,I GOT U,10,2014
FAUL,21,2,CHANGES,10,2014
DISCLOSURE,22,3,LATCH,10,2014
DJ SNAKE,23,10,TURN DOWN FOR WHAT,10,2014
OLIVER DOLLAR,24,5,PUSHING ON,10,2014
AVICII,25,1,WAKE ME UP,10,2014
TIESTO,26,1,WASTED,10,2014
DAVID GUETTA,27,8,BAD,10,2014
AVICII,28,1,HEY BROTHER,10,2014
KIESZA,29,1,GIANT IN MY HEART,10,2014
SECONDCITY,30,1,I WANNA FEEL,10,2014
GORGON CITY,31,2,READY FOR YOUR LOVE,10,2014
NAUGHTY BOY,32,1,LA LA LA,10,2014
DAFT PUNK,33,1,GET LUCKY,10,2014
BAKERMAT,34,4,ONE DAY,10,2014
SBTRKT,35,32,NEW DORP NEW YORK,10,2014
DVBBS,36,1,TSUNAMI,10,2014
KNIFE PARTY,37,37,BEGIN AGAIN,10,2014
DAVID GUETTA,38,1,TITANIUM,10,2014
SWEDISH HOUSE MAFIA,39,1,DON'T YOU WORRY CHILD,10,2014
RUDIMENTAL,40,1,WAITING ALL NIGHT,10,2014
WAZE,1,1,BUMP & GRIND 2014,11,2014
CALVIN HARRIS,2,1,BLAME,11,2014
SIGMA,3,1,CHANGING,11,2014
LILLY WOOD,4,1,PRAYER IN C,11,2014
WATERMAT,5,4,BULLIT,11,2014
MR PROBZ,6,1,WAVES,11,2014
CLEAN BANDIT,7,1,RATHER BE,11,2014
WILKINSON,8,5,DIRTY LOVE,11,2014
MAGICIAN,9,3,SUNLIGHT,11,2014
WANKELMUT,10,2,MY HEAD IS A JUNGLE,11,2014
DAVID GUETTA,11,1,LOVERS ON THE SUN,11,2014
OLIVER HELDENS,12,1,GECKO,11,2014
BONDAX,13,13,ALL I SEE,11,2014
KIESZA,14,1,HIDEAWAY,11,2014
CALVIN HARRIS,15,1,SUMMER,11,2014
LUVBUG,16,4,RESONANCE,11,2014
TEN WALLS,17,3,WALKING WITH ELEPHANTS,11,2014
TIEKS,18,18,SING THAT SONG,11,2014
CALVIN HARRIS,19,18,SLOW ACID,11,2014
JESS GLYNNE,20,1,RIGHT HERE,11,2014
SIGMA,21,1,NOBODY TO LOVE,11,2014
DJ SNAKE,22,10,TURN DOWN FOR WHAT,11,2014
ZHU,23,1,FADED,11,2014
KLINGANDE,24,2,JUBEL,11,2014
DISCLOSURE,25,3,LATCH,11,2014
AVICII,26,1,WAKE ME UP,11,2014
GORGON CITY,27,5,UNMISSABLE,11,2014
ROUTE 94,28,1,MY LOVE,11,2014
DUKE DUMONT,29,2,WON'T LOOK BACK,11,2014
TIESTO,30,1,WASTED,11,2014
DUKE DUMONT,31,1,I GOT U,11,2014
AVICII,32,1,HEY BROTHER,11,2014
DAVID GUETTA,33,8,BAD,11,2014
SKRILLEX,34,3,BANGARANG,11,2014
SHIFT K3Y,35,6,I KNOW,11,2014
DAFT PUNK,36,1,GET LUCKY,11,2014
FAUL,37,2,CHANGES,11,2014
DAVID GUETTA,38,1,TITANIUM,11,2014
NAUGHTY BOY,39,1,LA LA LA,11,2014
GORGON CITY,40,2,READY FOR YOUR LOVE,11,2014
CLEAN BANDIT,1,1,REAL LOVE,12,2014
DAVID GUETTA,2,2,DANGEROUS,12,2014
CALVIN HARRIS,3,1,OUTSIDE,12,2014
CALVIN HARRIS,4,1,BLAME,12,2014
YEARS,5,5,DESIRE,12,2014
DAVID GUETTA,6,6,WHAT I DID FOR LOVE,12,2014
KIESZA,7,7,NO ENEMIESZ,12,2014
SIGMA,8,1,CHANGING,12,2014
MR PROBZ,9,1,WAVES,12,2014
LILLY WOOD,10,1,PRAYER IN C,12,2014
PARRA FOR CUVA,11,1,WICKED GAMES,12,2014
WAZE,12,1,BUMP & GRIND 2014,12,2014
CLEAN BANDIT,13,1,RATHER BE,12,2014
WANKELMUT,14,2,MY HEAD IS A JUNGLE,12,2014
DAVID GUETTA,15,1,LOVERS ON THE SUN,12,2014
OLIVER HELDENS,16,1,GECKO,12,2014
KIESZA,17,1,HIDEAWAY,12,2014
CALVIN HARRIS,18,1,SUMMER,12,2014
ANDY C,19,10,HEARTBEAT LOUD,12,2014
TEN WALLS,20,3,WALKING WITH ELEPHANTS,12,2014
SIGMA,21,1,NOBODY TO LOVE,12,2014
AVICII,22,1,WAKE ME UP,12,2014
KLINGANDE,23,2,JUBEL,12,2014
ZHU,24,1,FADED,12,2014
DAVID GUETTA,25,8,BAD,12,2014
DJ SNAKE,26,10,TURN DOWN FOR WHAT,12,2014
DISCLOSURE,27,3,LATCH,12,2014
MAGICIAN,28,3,SUNLIGHT,12,2014
ROUTE 94,29,1,MY LOVE,12,2014
CALVIN HARRIS,30,6,OPEN WIDE,12,2014
DUKE DUMONT,31,2,WON'T LOOK BACK,12,2014
FAUL,32,2,CHANGES,12,2014
AVICII,33,1,LEVELS,12,2014
KIESZA,34,1,GIANT IN MY HEART,12,2014
DUKE DUMONT,35,1,I GOT U,12,2014
SWEDISH HOUSE MAFIA,36,1,DON'T YOU WORRY CHILD,12,2014
JESS GLYNNE,37,1,RIGHT HERE,12,2014
NAUGHTY BOY,38,1,LA LA LA,12,2014
DAVID GUETTA,39,1,TITANIUM,12,2014
HUDSON MOHAWKE,40,40,CHIMES,12,2014
ALESSO,1,1,HEROES,1,2015
CALVIN HARRIS,2,1,OUTSIDE,1,2015
CLEAN BANDIT,3,1,REAL LOVE,1,2015
DAVID GUETTA,4,2,DANGEROUS,1,2015
CALVIN HARRIS,5,1,BLAME,1,2015
OLIVER HELDENS,6,1,LAST ALL NIGHT,1,2015
BLONDE,7,6,I LOVED YOU,1,2015
MR PROBZ,8,1,WAVES,1,2015
CLEAN BANDIT,9,1,RATHER BE,1,2015
GORGON CITY,10,2,GO ALL NIGHT,1,2015
SIGMA,11,1,CHANGING,1,2015
LILLY WOOD,12,1,PRAYER IN C,1,2015
NEW WORLD SOUND,13,13,FLUTES,1,2015
WAZE,14,1,BUMP & GRIND 2014,1,2015
DAVID GUETTA,15,1,LOVERS ON THE SUN,1,2015
WANKELMUT,16,2,MY HEAD IS A JUNGLE,1,2015
OLIVER HELDENS,17,1,GECKO,1,2015
KIESZA,18,1,HIDEAWAY,1,2015
YEARS,19,5,DESIRE,1,2015
CALVIN HARRIS,20,1,SUMMER,1,2015
AVICII,21,1,HEY BROTHER,1,2015
ROUTE 94,22,1,MY LOVE,1,2015
DJ SNAKE,23,10,TURN DOWN FOR WHAT,1,2015
AVICII,24,1,WAKE ME UP,1,2015
SIGMA,25,1,NOBODY TO LOVE,1,2015
PARRA FOR CUVA,26,1,WICKED GAMES,1,2015
DVBBS,27,1,TSUNAMI,1,2015
DISCLOSURE,28,3,LATCH,1,2015
MAGICIAN,29,3,SUNLIGHT,1,2015
DUKE DUMONT,30,1,I GOT U,1,2015
ZHU,31,1,FADED,1,2015
TEN WALLS,32,3,WALKING WITH ELEPHANTS,1,2015
KYGO,33,30,FIRESTONE,1,2015
DAVID GUETTA,34,1,TITANIUM,1,2015
NAUGHTY BOY,35,1,LA LA LA,1,2015
MARTIN GARRIX,36,1,ANIMALS,1,2015
KLINGANDE,37,2,JUBEL,1,2015
DAVID GUETTA,38,8,BAD,1,2015
DUKE DUMONT,39,2,WON'T LOOK BACK,1,2015
JESS GLYNNE,40,1,RIGHT HERE,1,2015
PHILIP GEORGE,1,1,WISH YOU WERE MINE,2,2015
KAREN HARDING,2,2,SAY SOMETHING,2,2015
AVICII,3,3,THE NIGHTS,2,2015
ALESSO,4,1,HEROES,2,2015
HANNAH WANTS,5,5,RHYMES,2,2015
CALVIN HARRIS,6,1,OUTSIDE,2,2015
CLEAN BANDIT,7,1,REAL LOVE,2,2015
BLONDE,8,5,I LOVED YOU,2,2015
DAVID GUETTA,9,2,DANGEROUS,2,2015
TCHAMI,10,2,PROMESSES,2,2015
CALVIN HARRIS,11,1,BLAME,2,2015
LILLY WOOD,12,1,PRAYER IN C,2,2015
SIGMA,13,1,CHANGING,2,2015
MR PROBZ,14,1,WAVES,2,2015
OLIVER HELDENS,15,1,LAST ALL NIGHT,2,2015
CLEAN BANDIT,16,1,RATHER BE,2,2015
KYGO,17,17,FIRESTONE,2,2015
YEARS,18,5,DESIRE,2,2015
WANKELMUT,19,2,MY HEAD IS A JUNGLE,2,2015
KIESZA,20,1,HIDEAWAY,2,2015
OLIVER HELDENS,21,1,GECKO,2,2015
GORGON CITY,22,2,GO ALL NIGHT,2,2015
ROUTE 94,23,1,MY LOVE,2,2015
CALVIN HARRIS,24,1,SUMMER,2,2015
AVICII,25,1,WAKE ME UP,2,2015
DAVID GUETTA,26,1,LOVERS ON THE SUN,2,2015
DAVID GUETTA,27,6,WHAT I DID FOR LOVE,2,2015
SIGMA,28,1,NOBODY TO LOVE,2,2015
DUKE DUMONT,29,2,WON'T LOOK BACK,2,2015
PRODIGY,30,30,THE DAY IS MY ENEMY,2,2015
DISCLOSURE,31,3,LATCH,2,2015
ZHU,32,1,FADED,2,2015
PARRA FOR CUVA,33,1,WICKED GAMES,2,2015
WAZE,34,1,BUMP & GRIND 2014,2,2015
DUKE DUMONT,35,1,I GOT U,2,2015
DJ SNAKE,36,10,TURN DOWN FOR WHAT,2,2015
KLINGANDE,37,2,JUBEL,2,2015
FAUL,38,2,CHANGES,2,2015
TEN WALLS,39,3,WALKING WITH ELEPHANTS,2,2015
DAVID GUETTA,40,1,TITANIUM,2,2015
DAVID GUETTA,1,1,WHAT I DID FOR LOVE,3,2015
DJ FRESH,2,1,GRAVITY,3,2015
AVICII,3,1,THE NIGHTS,3,2015
KAREN HARDING,4,2,SAY SOMETHING,3,2015
PHILIP GEORGE,5,1,WISH YOU WERE MINE,3,2015
AXWELL,6,6,SOMETHING NEW,3,2015
DISCIPLES,7,7,THEY DON'T KNOW,3,2015
ALESSO,8,1,HEROES,3,2015
CLEAN BANDIT,9,1,REAL LOVE,3,2015
MIKE MAGO,10,2,OUTLINES,3,2015
CLEAN BANDIT,11,1,RATHER BE,3,2015
BLONDE,12,5,I LOVED YOU,3,2015
CALVIN HARRIS,13,1,OUTSIDE,3,2015
LILLY WOOD,14,1,PRAYER IN C,3,2015
LUVBUG,15,4,REVIVE,3,2015
SIGMA,16,1,CHANGING,3,2015
DAVID GUETTA,17,2,DANGEROUS,3,2015
CALVIN HARRIS,18,18,PRAY TO GOD,3,2015
CALVIN HARRIS,19,1,BLAME,3,2015
KYGO,20,17,FIRESTONE,3,2015
MR PROBZ,21,1,WAVES,3,2015
BAKERMAT,22,6,TEACH ME,3,2015
YEARS,23,5,DESIRE,3,2015
TCHAMI,24,2,PROMESSES,3,2015
SIGMA,25,1,NOBODY TO LOVE,3,2015
CALVIN HARRIS,26,1,SUMMER,3,2015
OLIVER HELDENS,27,1,GECKO,3,2015
DUKE DUMONT,28,1,I GOT U,3,2015
WANKELMUT,29,2,MY HEAD IS A JUNGLE,3,2015
DISCLOSURE,30,3,LATCH,3,2015
KIESZA,31,1,HIDEAWAY,3,2015
ROUTE 94,32,1,MY LOVE,3,2015
AVICII,33,1,WAKE ME UP,3,2015
HANNAH WANTS,34,5,RHYMES,3,2015
OLIVER HELDENS,35,1,LAST ALL NIGHT,3,2015
DAVID GUETTA,36,1,LOVERS ON THE SUN,3,2015
WAZE,37,1,BUMP & GRIND 2014,3,2015
DAVID GUETTA,38,1,TITANIUM,3,2015
NAUGHTY BOY,39,1,LA LA LA,3,2015
ZHU,40,1,FADED,3,2015
SIGMA,1,1,HIGHER,4,2015
TOUGH LOVE,2,1,SO FREAKIN' TIGHT,4,2015
DAVID GUETTA,3,1,WHAT I DID FOR LOVE,4,2015
AVICII,4,1,THE NIGHTS,4,2015
DJ FRESH,5,1,GRAVITY,4,2015
KYGO,6,6,FIRESTONE,4,2015
KAREN HARDING,7,2,SAY SOMETHING,4,2015
PHILIP GEORGE,8,1,WISH YOU WERE MINE,4,2015
CALVIN HARRIS,9,7,PRAY TO GOD,4,2015
ALESSO,10,1,HEROES,4,2015
CLEAN BANDIT,11,1,REAL LOVE,4,2015
ALEX ADAIR,12,2,MAKE ME FEEL BETTER,4,2015
CLEAN BANDIT,13,1,RATHER BE,4,2015
MAJOR LAZER,14,14,LEAN ON,4,2015
LILLY WOOD,15,1,PRAYER IN C,4,2015
CALVIN HARRIS,16,1,OUTSIDE,4,2015
MNEK,17,10,THE RHYTHM,4,2015
CALVIN HARRIS,18,1,BLAME,4,2015
SKRILLEX,19,19,WHERE ARE U NOW,4,2015
BLONDE,20,5,I LOVED YOU,4,2015
MR PROBZ,21,1,WAVES,4,2015
YEARS,22,5,DESIRE,4,2015
SIGMA,23,1,CHANGING,4,2015
DAVID GUETTA,24,2,DANGEROUS,4,2015
AXWELL,25,6,SOMETHING NEW,4,2015
DISCIPLES,26,7,THEY DON'T KNOW,4,2015
OLIVER HELDENS,27,1,GECKO,4,2015
DJ SNAKE,28,10,TURN DOWN FOR WHAT,4,2015
CALVIN HARRIS,29,1,SUMMER,4,2015
WANKELMUT,30,2,MY HEAD IS A JUNGLE,4,2015
KIESZA,31,1,HIDEAWAY,4,2015
MIKE MAGO,32,2,OUTLINES,4,2015
AVICII,33,1,WAKE ME UP,4,2015
JESS GLYNNE,34,1,RIGHT HERE,4,2015
SIGMA,35,1,NOBODY TO LOVE,4,2015
TCHAMI,36,2,PROMESSES,4,2015
DAVID GUETTA,37,1,TITANIUM,4,2015
DUKE DUMONT,38,1,I GOT U,4,2015
DISCLOSURE,39,3,LATCH,4,2015
ROUTE 94,40,1,MY LOVE,4,2015
CLEAN BANDIT,1,1,STRONGER,5,2015
MAJOR LAZER,2,2,LEAN ON,5,2015
KYGO,3,1,FIRESTONE,5,2015
DR KUCHO,4,1,CAN'T STOP PLAYING,5,2015
MICHAEL CALFAN,5,5,TREASURED SOUL,5,2015
DAVID GUETTA,6,1,WHAT I DID FOR LOVE,5,2015
AVICII,7,1,THE NIGHTS,5,2015
SKRILLEX,8,8,WHERE ARE U NOW,5,2015
